VENDOR,CLUSTER_AREA,SITE_NAME,SITE_DESCRIPTION,CELLNAME,LATITUDE,LONGITUDE,AZIMUTH,TECH,CARRIER,ACTSTATUS,FWA_SITE,GOLDEN_SITE
NOKIA,West Coast and North Otago 2,SITE_525,Hokitika Airport,SHKAJ3_M,-42.710279,170.980242,230,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-6& Gulf Islands,SITE_524,Highland Park,AHGXA2_L,-36.900403,174.90399,210,FDD,L1800,ACTIVE,NO,NO
NOKIA,West Coast and North Otago 2,SITE_525,Hokitika Airport,SHKAJ3_Q,-42.710279,170.980242,230,TDD,L2300 - Q,ACTIVE,NO,NO
NOKIA,West Coast and North Otago 2,SITE_525,Hokitika Airport,SHKAJ3_R,-42.710279,170.980242,230,TDD,L2300 - R,ACTIVE,NO,NO
VEND-1,CLUST-6& Gulf Islands,SITE_524,Highland Park,AHGXA3_L,-36.900403,174.90399,330,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-6& Gulf Islands,SITE_526,Highland Park North,AHPNA1_J,-36.880182,174.911863,120,FDD,L700,ACTIVE,NO,NO
NOKIA,Palmerston North,SITE_527,Hokowhitu,CHOKJ1_M,-40.367629,175.632764,60,FDD,L2100,INACTIVE,NO,NO
VEND-1,CLUST-6& Gulf Islands,SITE_526,Highland Park North,AHPNA2_J,-36.880182,174.911863,230,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6& Gulf Islands,SITE_526,Highland Park North,AHPNA3_J,-36.880182,174.911863,340,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6& Gulf Islands,SITE_526,Highland Park North,AHPNA1_L,-36.880182,174.911863,120,FDD,L1800,ACTIVE,NO,NO
NOKIA,Palmerston North,SITE_527,Hokowhitu,CHOKJ2_M,-40.367629,175.632764,180,FDD,L2100,INACTIVE,NO,NO
VEND-1,CLUST-6& Gulf Islands,SITE_526,Highland Park North,AHPNA1_N,-36.880182,174.911863,120,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-6& Gulf Islands,SITE_526,Highland Park North,AHPNA2_N,-36.880182,174.911863,230,FDD,L2600,ACTIVE,NO,NO
NOKIA,Palmerston North,SITE_527,Hokowhitu,CHOKJ3_M,-40.367629,175.632764,300,FDD,L2100,INACTIVE,NO,NO
VEND-1,CLUST-6& Gulf Islands,SITE_526,Highland Park North,AHPNA3_N,-36.880182,174.911863,340,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-6& Gulf Islands,SITE_526,Highland Park North,AHPNA2_L,-36.880182,174.911863,230,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_521,Royal Oak,ARYOJ1_J,-36.912643,174.771539,90,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-6& Gulf Islands,SITE_526,Highland Park North,AHPNA3_L,-36.880182,174.911863,340,FDD,L1800,ACTIVE,NO,NO
NOKIA,Central Plateau 1,SITE_528,Hihitahi,CHITJ1_J,-39.57708,175.716864,120,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_521,Royal Oak,ARYOJ2_J,-36.912643,174.771539,230,FDD,L700,ACTIVE,NO,NO
NOKIA,Central Plateau 1,SITE_528,Hihitahi,CHITJ2_J,-39.57708,175.716864,310,FDD,L700,ACTIVE,NO,NO
NOKIA,Central Plateau 1,SITE_528,Hihitahi,CHITJ1_L,-39.57708,175.716864,120,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_521,Royal Oak,ARYOJ3_J,-36.912643,174.771539,320,FDD,L700,ACTIVE,NO,NO
NOKIA,Central Plateau 1,SITE_528,Hihitahi,CHITJ2_L,-39.57708,175.716864,310,FDD,L1800,ACTIVE,NO,NO
NOKIA,Coromandel,SITE_529,Hikuai,MHIKJ1_L,-37.10564,175.755141,50,FDD,L1800,ACTIVE,NO,NO
NOKIA,Coromandel,SITE_529,Hikuai,MHIKJ1_J,-37.10564,175.755141,50,FDD,L700,ACTIVE,NO,NO
NOKIA,Coromandel,SITE_529,Hikuai,MHIKJ2_J,-37.10564,175.755141,190,FDD,L700,ACTIVE,NO,NO
NOKIA,Coromandel,SITE_529,Hikuai,MHIKJ2_L,-37.10564,175.755141,190,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_521,Royal Oak,ARYOJ1_L,-36.912643,174.771539,90,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_521,Royal Oak,ARYOJ2_L,-36.912643,174.771539,230,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_521,Royal Oak,ARYOJ1_N,-36.912643,174.771539,90,FDD,L2600,ACTIVE,NO,NO
CLUST-1,East Coast 2,SITE_530,Hikurangi Spur,CHIKA1_J,-37.942671,178.134303,65,FDD,L700,ACTIVE,NO,NO
CLUST-1,East Coast 2,SITE_530,Hikurangi Spur,CHIKA2_J,-37.942671,178.134303,130,FDD,L700,ACTIVE,NO,NO
CLUST-1,East Coast 2,SITE_530,Hikurangi Spur,CHIKA3_J,-37.942671,178.134303,205,FDD,L700,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_531,Hoon Hay,SHHYF1_M,-43.560829,172.594861,40,FDD,L2100,ACTIVE,NO,NO
NOKIA,Otago 2,SITE_515,Hill End,SHLDJ1_L,-44.730648,169.116343,10,FDD,L1800,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_531,Hoon Hay,SHHYF2_M,-43.560829,172.594861,160,FDD,L2100,ACTIVE,NO,NO
NOKIA,Otago 2,SITE_515,Hill End,SHLDJ2_L,-44.730648,169.116343,100,FDD,L1800,ACTIVE,NO,NO
NOKIA,Otago 2,SITE_515,Hill End,SHLDJ1_J,-44.730648,169.116343,10,FDD,L700,ACTIVE,NO,NO
NOKIA,Otago 2,SITE_515,Hill End,SHLDJ2_J,-44.730648,169.116343,100,FDD,L700,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_531,Hoon Hay,SHHYF3_M,-43.560829,172.594861,280,FDD,L2100,ACTIVE,NO,NO
NOKIA,Otago 2,SITE_515,Hill End,SHLDJ3_J,-44.730648,169.116343,200,FDD,L700,ACTIVE,NO,NO
NOKIA,Otago 2,SITE_515,Hill End,SHLDJ3_L,-44.730648,169.116343,200,FDD,L1800,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_516,Hillmorton,SHILF1_L,-43.552068,172.596417,90,FDD,L1800,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_532,Hoon Hay East,SHHEF1_M,-43.566262,172.614915,100,FDD,L2100,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_516,Hillmorton,SHILF1_N,-43.552068,172.596417,90,FDD,L2600,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_516,Hillmorton,SHILF2_N,-43.552068,172.596417,230,FDD,L2600,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_516,Hillmorton,SHILF3_N,-43.552068,172.596417,340,FDD,L2600,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_532,Hoon Hay East,SHHEF2_M,-43.566262,172.614915,220,FDD,L2100,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_516,Hillmorton,SHILF2_L,-43.552068,172.596417,230,FDD,L1800,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_516,Hillmorton,SHILF1_J,-43.552068,172.596417,90,FDD,L700,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_516,Hillmorton,SHILF2_J,-43.552068,172.596417,230,FDD,L700,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_532,Hoon Hay East,SHHEF3_M,-43.566262,172.614915,340,FDD,L2100,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_516,Hillmorton,SHILF3_J,-43.552068,172.596417,340,FDD,L700,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_516,Hillmorton,SHILF3_L,-43.552068,172.596417,340,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_521,Royal Oak,ARYOJ2_N,-36.912643,174.771539,230,FDD,L2600,ACTIVE,NO,NO
NOKIA,CH Corridor,SITE_533,Hoon Hay South,SHHSJ1_M,-58.460037,-126.946389,110,FDD,L2100,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_521,Royal Oak,ARYOJ3_N,-36.912643,174.771539,320,FDD,L2600,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_521,Royal Oak,ARYOJ3_L,-36.912643,174.771539,320,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-4,SITE_534,Rua Road,ARURA1_J,-36.912014,174.66246,40,FDD,L700,ACTIVE,NO,NO
NOKIA,CH Corridor,SITE_533,Hoon Hay South,SHHSJ2_M,-58.460037,-126.946389,230,FDD,L2100,ACTIVE,NO,NO
CLUST-1,Canterbury South 1,SITE_535,Hilltop,SHTPA2_L,-43.737406,172.87598,120,FDD,L1800,ACTIVE,NO,NO
CLUST-1,Canterbury South 1,SITE_535,Hilltop,SHTPA1_J,-43.737406,172.87598,1,FDD,L700,ACTIVE,NO,NO
CLUST-1,Canterbury South 1,SITE_535,Hilltop,SHTPA2_J,-43.737406,172.87598,120,FDD,L700,ACTIVE,NO,NO
NOKIA,CH Corridor,SITE_533,Hoon Hay South,SHHSJ3_M,-58.460037,-126.946389,350,FDD,L2100,ACTIVE,NO,NO
CLUST-1,Canterbury South 1,SITE_535,Hilltop,SHTPA3_J,-43.737406,172.87598,240,FDD,L700,ACTIVE,NO,NO
NOKIA,Manawatu 1,SITE_536,Himatangi Beach,CHMBJ1_J,-40.368243,175.249454,20,FDD,L700,ACTIVE,NO,NO
NOKIA,Manawatu 1,SITE_536,Himatangi Beach,CHMBJ2_J,-40.368243,175.249454,140,FDD,L700,ACTIVE,NO,NO
NOKIA,Nelson,SITE_537,Hope - Richmond,SHOPJ1_M,-41.354911,173.200525,25,FDD,L2100,ACTIVE,NO,NO
NOKIA,Manawatu 1,SITE_536,Himatangi Beach,CHMBJ3_J,-40.368243,175.249454,260,FDD,L700,ACTIVE,NO,NO
NOKIA,Manawatu 1,SITE_536,Himatangi Beach,CHMBJ3_N,-40.368243,175.249454,260,FDD,L2600,ACTIVE,NO,NO
NOKIA,Manawatu 1,SITE_536,Himatangi Beach,CHMBJ1_L,-40.368243,175.249454,20,FDD,L1800,ACTIVE,NO,NO
NOKIA,Nelson,SITE_537,Hope - Richmond,SHOPJ2_M,-41.354911,173.200525,265,FDD,L2100,ACTIVE,NO,NO
NOKIA,Manawatu 1,SITE_536,Himatangi Beach,CHMBJ2_L,-40.368243,175.249454,140,FDD,L1800,ACTIVE,NO,NO
NOKIA,Nelson,SITE_537,Hope - Richmond,SHOPJ2_Q,-41.354911,173.200525,265,TDD,L2300 - Q,ACTIVE,NO,NO
NOKIA,Nelson,SITE_537,Hope - Richmond,SHOPJ2_R,-41.354911,173.200525,265,TDD,L2300 - R,ACTIVE,NO,NO
NOKIA,Manawatu 1,SITE_536,Himatangi Beach,CHMBJ3_L,-40.368243,175.249454,260,FDD,L1800,ACTIVE,NO,NO
CLUST-1,Canterbury South 2,SITE_538,Hinds,SHINA1_L,-44.006148,171.571602,50,FDD,L1800,ACTIVE,NO,NO
NOKIA,Nelson,SITE_537,Hope - Richmond,SHOPJ3_M,-41.354911,173.200525,325,FDD,L2100,ACTIVE,NO,NO
CLUST-1,Canterbury South 2,SITE_538,Hinds,SHINA2_L,-44.006148,171.571602,170,FDD,L1800,ACTIVE,NO,NO
NOKIA,Nelson,SITE_537,Hope - Richmond,SHOPJ3_Q,-41.354911,173.200525,325,TDD,L2300 - Q,ACTIVE,NO,NO
NOKIA,Nelson,SITE_537,Hope - Richmond,SHOPJ3_R,-41.354911,173.200525,325,TDD,L2300 - R,ACTIVE,NO,NO
CLUST-1,Canterbury South 2,SITE_538,Hinds,SHINA1_J,-44.006148,171.571602,50,FDD,L700,ACTIVE,NO,NO
CLUST-1,Canterbury South 2,SITE_538,Hinds,SHINA2_J,-44.006148,171.571602,170,FDD,L700,ACTIVE,NO,NO
CLUST-1,CH West,SITE_539,Hornby,SHNBA1_M,-43.54134,172.532321,90,FDD,L2100,ACTIVE,NO,NO
CLUST-1,Canterbury South 2,SITE_538,Hinds,SHINA3_J,-44.006148,171.571602,290,FDD,L700,ACTIVE,NO,NO
CLUST-1,CH West,SITE_539,Hornby,SHNBA1_Q,-43.54134,172.532321,90,TDD,L2300 - Q,ACTIVE,NO,NO
CLUST-1,CH West,SITE_539,Hornby,SHNBA1_R,-43.54134,172.532321,90,TDD,L2300 - R,ACTIVE,NO,NO
CLUST-1,Canterbury South 2,SITE_538,Hinds,SHINA3_L,-44.006148,171.571602,290,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-4,SITE_534,Rua Road,ARURA2_J,-36.912014,174.66246,160,FDD,L700,ACTIVE,NO,NO
CLUST-1,CH West,SITE_539,Hornby,SHNBA2_M,-43.54134,172.532321,210,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-4,SITE_534,Rua Road,ARURA3_J,-36.912014,174.66246,280,FDD,L700,ACTIVE,NO,NO
CLUST-1,CH West,SITE_539,Hornby,SHNBA2_Q,-43.54134,172.532321,210,TDD,L2300 - Q,ACTIVE,NO,NO
CLUST-1,CH West,SITE_539,Hornby,SHNBA2_R,-43.54134,172.532321,210,TDD,L2300 - R,ACTIVE,NO,NO
VEND-1,CLUST-4,SITE_534,Rua Road,ARURA1_L,-36.912014,174.66246,40,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-4,SITE_534,Rua Road,ARURA2_L,-36.912014,174.66246,160,FDD,L1800,ACTIVE,NO,NO
CLUST-1,CH West,SITE_539,Hornby,SHNBA3_M,-43.54134,172.532321,330,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-4,SITE_534,Rua Road,ARURA3_L,-36.912014,174.66246,280,FDD,L1800,ACTIVE,NO,NO
CLUST-1,CH West,SITE_539,Hornby,SHNBA3_Q,-43.54134,172.532321,330,TDD,L2300 - Q,ACTIVE,NO,NO
CLUST-1,CH West,SITE_539,Hornby,SHNBA3_R,-43.54134,172.532321,330,TDD,L2300 - R,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_540,New Lynn East,ANLEJ1_M,-36.911017,174.689777,120,FDD,L2100,INACTIVE,NO,NO
VEND-3,CLUST-1,SITE_540,New Lynn East,ANLEJ1_Q,-36.911017,174.689777,120,TDD,L2300 - Q,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_541,Hornby South,SHYSF1_M,-43.556204,172.517937,100,FDD,L2100,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_540,New Lynn East,ANLEJ1_R,-36.911017,174.689777,120,TDD,L2300 - R,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_541,Hornby South,SHYSF1_Q,-43.556204,172.517937,100,TDD,L2300 - Q,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_541,Hornby South,SHYSF1_R,-43.556204,172.517937,100,TDD,L2300 - R,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_540,New Lynn East,ANLEJ2_M,-36.911017,174.689777,240,FDD,L2100,INACTIVE,NO,NO
NOKIA,Marlborough 1,SITE_542,Hira,SHRAJ1_L,-41.201832,173.391215,90,FDD,L1800,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_541,Hornby South,SHYSF2_M,-43.556204,172.517937,220,FDD,L2100,ACTIVE,NO,NO
NOKIA,Marlborough 1,SITE_542,Hira,SHRAJ2_L,-41.201832,173.391215,180,FDD,L1800,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_541,Hornby South,SHYSF2_Q,-43.556204,172.517937,220,TDD,L2300 - Q,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_541,Hornby South,SHYSF2_R,-43.556204,172.517937,220,TDD,L2300 - R,ACTIVE,NO,NO
NOKIA,Marlborough 1,SITE_542,Hira,SHRAJ1_J,-41.201832,173.391215,90,FDD,L700,ACTIVE,NO,NO
NOKIA,Marlborough 1,SITE_542,Hira,SHRAJ2_J,-41.201832,173.391215,170,FDD,L700,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_541,Hornby South,SHYSF3_M,-43.556204,172.517937,340,FDD,L2100,ACTIVE,NO,NO
NOKIA,Marlborough 1,SITE_542,Hira,SHRAJ3_J,-41.201832,173.391215,250,FDD,L700,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_541,Hornby South,SHYSF3_Q,-43.556204,172.517937,340,TDD,L2300 - Q,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_541,Hornby South,SHYSF3_R,-43.556204,172.517937,340,TDD,L2300 - R,ACTIVE,NO,NO
NOKIA,Marlborough 1,SITE_542,Hira,SHRAJ3_L,-41.201832,173.391215,240,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_540,New Lynn East,ANLEJ2_Q,-36.911017,174.689777,240,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_540,New Lynn East,ANLEJ2_R,-36.911017,174.689777,240,TDD,L2300 - R,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_540,New Lynn East,ANLEJ3_M,-36.911017,174.689777,359,FDD,L2100,INACTIVE,NO,NO
CLUST-1,Canterbury South 1,SITE_543,Hororata,SHORA3_M,-43.54124,171.976243,290,FDD,L2100,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_540,New Lynn East,ANLEJ3_Q,-36.911017,174.689777,359,TDD,L2300 - Q,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_540,New Lynn East,ANLEJ3_R,-36.911017,174.689777,359,TDD,L2300 - R,ACTIVE,NO,NO
NOKIA,Waikato,SITE_544,Horotiu,MHORJ1_M,-37.70484,175.2056,60,FDD,L2100,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_540,New Lynn East,ANLEJ1_J,-36.911017,174.689777,120,FDD,L700,ACTIVE,NO,NO
NOKIA,Northland,SITE_523,Hokianga,NHOKJ2_N,-35.422126,173.382596,180,FDD,L2600,ACTIVE,NO,NO
NOKIA,Waikato,SITE_544,Horotiu,MHORJ2_M,-37.70484,175.2056,180,FDD,L2100,ACTIVE,NO,NO
NOKIA,Northland,SITE_523,Hokianga,NHOKJ1_L,-35.422126,173.382596,60,FDD,L1800,ACTIVE,NO,NO
NOKIA,Northland,SITE_523,Hokianga,NHOKJ1_J,-35.422126,173.382596,60,FDD,L700,ACTIVE,NO,NO
NOKIA,Waikato,SITE_544,Horotiu,MHORJ3_M,-37.70484,175.2056,300,FDD,L2100,ACTIVE,NO,NO
NOKIA,Northland,SITE_523,Hokianga,NHOKJ2_J,-35.422126,173.382596,180,FDD,L700,ACTIVE,NO,NO
NOKIA,Northland,SITE_523,Hokianga,NHOKJ3_J,-35.422126,173.382596,310,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_540,New Lynn East,ANLEJ2_J,-36.911017,174.689777,240,FDD,L700,ACTIVE,NO,NO
NOKIA,Northland,SITE_523,Hokianga,NHOKJ2_L,-35.422126,173.382596,180,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_540,New Lynn East,ANLEJ3_J,-36.911017,174.689777,359,FDD,L700,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_540,New Lynn East,ANLEJ1_L,-36.911017,174.689777,120,FDD,L1800,ACTIVE,NO,NO
NOKIA,Northland,SITE_523,Hokianga,NHOKJ3_L,-35.422126,173.382596,310,FDD,L1800,ACTIVE,NO,NO
NOKIA,West Coast and North Otago 2,SITE_525,Hokitika Airport,SHKAJ2_N,-42.710279,170.980242,110,FDD,L2600,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_540,New Lynn East,ANLEJ1_N,-36.911017,174.689777,120,FDD,L2600,ACTIVE,NO,NO
NOKIA,West Coast and North Otago 2,SITE_525,Hokitika Airport,SHKAJ3_N,-42.710279,170.980242,230,FDD,L2600,ACTIVE,NO,NO
NOKIA,West Coast and North Otago 2,SITE_525,Hokitika Airport,SHKAJ1_L,-42.710279,170.980242,1,FDD,L1800,ACTIVE,NO,NO
NOKIA,West Coast and North Otago 2,SITE_525,Hokitika Airport,SHKAJ2_L,-42.710279,170.980242,110,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_540,New Lynn East,ANLEJ2_N,-36.911017,174.689777,240,FDD,L2600,ACTIVE,NO,NO
NOKIA,West Coast and North Otago 2,SITE_525,Hokitika Airport,SHKAJ1_J,-42.710279,170.980242,40,FDD,L700,ACTIVE,NO,NO
NOKIA,West Coast and North Otago 2,SITE_525,Hokitika Airport,SHKAJ2_J,-42.710279,170.980242,130,FDD,L700,ACTIVE,NO,NO
NOKIA,West Coast and North Otago 2,SITE_525,Hokitika Airport,SHKAJ3_J,-42.710279,170.980242,230,FDD,L700,ACTIVE,NO,NO
NOKIA,West Coast and North Otago 2,SITE_525,Hokitika Airport,SHKAJ3_L,-42.710279,170.980242,230,FDD,L1800,ACTIVE,NO,NO
NOKIA,Palmerston North,SITE_527,Hokowhitu,CHOKJ1_J,-40.367629,175.632764,60,FDD,L700,ACTIVE,NO,NO
NOKIA,Palmerston North,SITE_527,Hokowhitu,CHOKJ2_J,-40.367629,175.632764,180,FDD,L700,ACTIVE,NO,NO
NOKIA,Palmerston North,SITE_527,Hokowhitu,CHOKJ3_J,-40.367629,175.632764,300,FDD,L700,ACTIVE,NO,NO
NOKIA,Palmerston North,SITE_527,Hokowhitu,CHOKJ1_N,-40.367629,175.632764,60,FDD,L2600,ACTIVE,NO,NO
NOKIA,Palmerston North,SITE_527,Hokowhitu,CHOKJ1_L,-40.367629,175.632764,60,FDD,L1800,ACTIVE,NO,NO
NOKIA,Palmerston North,SITE_527,Hokowhitu,CHOKJ2_L,-40.367629,175.632764,180,FDD,L1800,ACTIVE,NO,NO
NOKIA,Palmerston North,SITE_527,Hokowhitu,CHOKJ3_L,-40.367629,175.632764,300,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_540,New Lynn East,ANLEJ3_N,-36.911017,174.689777,359,FDD,L2600,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_540,New Lynn East,ANLEJ2_L,-36.911017,174.689777,240,FDD,L1800,ACTIVE,NO,NO
VEND-3,CLUST-1,SITE_540,New Lynn East,ANLEJ3_L,-36.911017,174.689777,359,FDD,L1800,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_545,Three Kings Shopping Centre,ATKSA1_J,-36.909351,174.754675,55,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_545,Three Kings Shopping Centre,ATKSA3_J,-36.909351,174.754675,310,FDD,L700,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_545,Three Kings Shopping Centre,ATKSA1_L,-36.909351,174.754675,55,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-6& Gulf Islands,SITE_546,Howick,AHWCF1_M,-36.897065,174.920451,90,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-6& Gulf Islands,SITE_546,Howick,AHWCF2_M,-36.897065,174.920451,210,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-6& Gulf Islands,SITE_546,Howick,AHWCF3_M,-36.897065,174.920451,330,FDD,L2100,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_545,Three Kings Shopping Centre,ATKSA1_N,-36.909351,174.754675,55,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_545,Three Kings Shopping Centre,ATKSA3_N,-36.909351,174.754675,310,FDD,L2600,ACTIVE,NO,NO
VEND-1,CLUST-1,SITE_545,Three Kings Shopping Centre,ATKSA3_L,-36.909351,174.754675,310,FDD,L1800,ACTIVE,NO,NO
VEND-2,CLUST-4,SITE_547,Glen Eden,AGEDF1_M,-36.909341,174.652934,90,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-4,SITE_547,Glen Eden,AGEDF2_M,-36.909341,174.652934,210,FDD,L2100,ACTIVE,NO,NO
VEND-2,CLUST-4,SITE_547,Glen Eden,AGEDF3_M,-36.909341,174.652934,330,FDD,L2100,ACTIVE,NO,NO
RCG,Taranaki,SITE_548,Huirangi,RTRHUI021,-39.055323,174.245618,90,FDD,2D - L700,ACTIVE,NO,NO
RCG,Taranaki,SITE_548,Huirangi,RTRHUI022,-39.055323,174.245618,200,FDD,2D - L700,ACTIVE,NO,NO
RCG,Taranaki,SITE_548,Huirangi,RTRHUI031,-39.055323,174.245618,90,FDD,OneNZ - L700,ACTIVE,NO,NO
RCG,Taranaki,SITE_548,Huirangi,RTRHUI032,-39.055323,174.245618,200,FDD,OneNZ - L700,ACTIVE,NO,NO
VEND-2,CLUST-4,SITE_547,Glen Eden,AGEDF1_J,-36.909341,174.652934,90,FDD,L700,ACTIVE,NO,NO
VEND-2,CLUST-4,SITE_547,Glen Eden,AGEDF2_J,-36.909341,174.652934,210,FDD,L700,ACTIVE,NO,NO
RCG,Taranaki,SITE_548,Huirangi,RTRHUI122,-39.055323,174.245618,200,FDD,2D - L700,ACTIVE,NO,NO
RCG,Taranaki,SITE_548,Huirangi,RTRHUI132,-39.055323,174.245618,200,FDD,OneNZ - L1800,ACTIVE,NO,NO
VEND-2,CLUST-4,SITE_547,Glen Eden,AGEDF3_J,-36.909341,174.652934,330,FDD,L700,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_531,Hoon Hay,SHHYF1_N,-43.560829,172.594861,40,FDD,L2600,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_531,Hoon Hay,SHHYF2_N,-43.560829,172.594861,160,FDD,L2600,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_531,Hoon Hay,SHHYF3_N,-43.560829,172.594861,280,FDD,L2600,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_531,Hoon Hay,SHHYF1_L,-43.560829,172.594861,40,FDD,L1800,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_531,Hoon Hay,SHHYF2_L,-43.560829,172.594861,160,FDD,L1800,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_531,Hoon Hay,SHHYF1_J,-43.560829,172.594861,40,FDD,L700,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_531,Hoon Hay,SHHYF2_J,-43.560829,172.594861,160,FDD,L700,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_531,Hoon Hay,SHHYF3_J,-43.560829,172.594861,280,FDD,L700,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_531,Hoon Hay,SHHYF3_L,-43.560829,172.594861,280,FDD,L1800,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_532,Hoon Hay East,SHHEF1_L,-43.566262,172.614915,100,FDD,L1800,ACTIVE,NO,NO
NOKIA,Manawatu 2,SITE_549,Hunterville,CHUNJ3_M,-39.936332,175.610496,270,FDD,L2100,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_532,Hoon Hay East,SHHEF1_N,-43.566262,172.614915,100,FDD,L2600,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_532,Hoon Hay East,SHHEF2_N,-43.566262,172.614915,220,FDD,L2600,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_532,Hoon Hay East,SHHEF3_N,-43.566262,172.614915,340,FDD,L2600,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_532,Hoon Hay East,SHHEF2_L,-43.566262,172.614915,220,FDD,L1800,ACTIVE,NO,NO
NOKIA,Waikato,SITE_550,Huntly,MHNTJ1_M,-37.581862,175.150974,1,FDD,L2100,ACTIVE,NO,NO
SAMSUNG,CH West,SITE_532,Hoon Hay East,SHHEF1_J,-43.566262,172.614915,100,FDD,L700,ACTIVE,NO,NO
