VENDOR,CLUSTER_AREA,ENODEBID,ECI,SITE_NAME,LATITUDE,LONGITUDE,AZIMUTH,HEIGHT,ANTENNA,LOCAL_CELLID,PCI,RSI,M_TILT,CELLNAME,ULEARFCN,DLEARFCN,UL BW,20MHz,TECH,CELLRADIUS,PMAX,RSPOWER (dBm),TXRX_MODE,TAC,CARRIER,ACTSTATUS,BLKSTATUS
NOKIA,Hastings,300115,76829553,CAKNJ,-39.656741,176.835188,75,14,1800_Huawei_APE4516R1v06_E02,113,27,91,0,CAKNJ1_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,48201,L1800,ACTIVE,UNBLOCKED
NOKIA,Hastings,300115,76829563,CAKNJ,-39.656741,176.835188,210,14,1800_Huawei_APE4516R1v06_E02,123,28,73,0,CAKNJ2_L,19600,1600,20MHz,20MHz,FDD,22780,46,18.2,4T4R,48201,L1800,ACTIVE,UNBLOCKED
VEND-2,CLUST-3,618387,158307206,AABEF,-36.743582,174.693382,330,18,2100_Kathrein_80010891_E02,134,110,192,0,AABEF3_M,18275,275,15MHz,15MHz,FDD,12200,46,19.4,2T2R,18121,L2100,ACTIVE,UNBLOCKED
NOKIA,Hastings,300115,76829573,CAKNJ,-39.656741,176.835188,330,14,1800_Huawei_APE4516R1v06_E02,133,29,62,0,CAKNJ3_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,48201,L1800,ACTIVE,UNBLOCKED
CLUST-1,Wairarapa 2,2017,516463,CAKTA,-40.583527,176.445462,60,30,0700_Kathrein_80010736V01_E02,111,69,22,0,CAKTA1_J,27310,9310,20MHz,20MHz,FDD,60000,46,17.9,2T2R,38131,L700,ACTIVE,UNBLOCKED
VEND-2,CLUST-3,618387,158307183,AABEF,-36.743582,174.693382,90,16,0700_Kathrein_80010891_E02,111,108,600,0,AABEF1_J,27310,9310,20MHz,20MHz,FDD,12200,47.8,20,2T2R,18121,L700,ACTIVE,UNBLOCKED
CLUST-1,Wairarapa 2,2017,516473,CAKTA,-40.583527,176.445462,210,30,0700_Kathrein_80010735V01_E05,121,70,683,0,CAKTA2_J,27310,9310,20MHz,20MHz,FDD,60000,46,17.9,2T2R,38131,L700,ACTIVE,UNBLOCKED
CLUST-1,Wairarapa 2,2017,516483,CAKTA,-40.583527,176.445462,280,30,0700_Kathrein_80010736V01_E02,131,71,433,0,CAKTA3_J,27310,9310,20MHz,20MHz,FDD,60000,46,17.9,2T2R,38131,L700,ACTIVE,UNBLOCKED
VEND-2,CLUST-3,618387,158307193,AABEF,-36.743582,174.693382,210,16,0700_Kathrein_80010891_E02,121,109,40,0,AABEF2_J,27310,9310,20MHz,20MHz,FDD,12200,47.8,20,2T2R,18121,L700,ACTIVE,UNBLOCKED
VEND-2,CLUST-3,618387,158307203,AABEF,-36.743582,174.693382,330,16,0700_Kathrein_80010891_E02,131,110,192,0,AABEF3_J,27310,9310,20MHz,20MHz,FDD,12200,47.8,20,2T2R,18121,L700,ACTIVE,UNBLOCKED
VEND-2,CLUST-3,618387,158307185,AABEF,-36.743582,174.693382,90,18,1800_Kathrein_80010891_E02,113,108,600,0,AABEF1_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,2T2R,18121,L1800,ACTIVE,UNBLOCKED
VEND-2,CLUST-3,618387,158307195,AABEF,-36.743582,174.693382,210,18,1800_Kathrein_80010891_E02,123,109,40,0,AABEF2_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,2T2R,18121,L1800,ACTIVE,UNBLOCKED
VEND-2,CLUST-3,618387,158307205,AABEF,-36.743582,174.693382,330,18,1800_Kathrein_80010891_E02,133,110,192,0,AABEF3_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,2T2R,18121,L1800,ACTIVE,UNBLOCKED
VEND-2,CLUST-3,618393,158308722,AABSF,-36.727589,174.702103,70,26,2100_Kathrein_80010865_E03,114,123,336,0,AABSF1_M,18275,275,15MHz,15MHz,FDD,12200,46,19.4,4T4R,18121,L2100,ACTIVE,UNBLOCKED
VEND-2,CLUST-3,618393,158308732,AABSF,-36.727589,174.702103,170,26,2100_Kathrein_80010865_E03,124,124,512,0,AABSF2_M,18275,275,15MHz,15MHz,FDD,12200,46,19.4,4T4R,18121,L2100,ACTIVE,UNBLOCKED
VEND-2,CLUST-3,618393,158308742,AABSF,-36.727589,174.702103,310,26,2100_Kathrein_80010865_E03,134,125,64,0,AABSF3_M,18275,275,15MHz,15MHz,FDD,12200,46,19.4,4T4R,18121,L2100,ACTIVE,UNBLOCKED
VEND-2,CLUST-3,618393,158308719,AABSF,-36.727589,174.702103,70,26,0700_Kathrein_80010865_E02,111,123,336,0,AABSF1_J,27310,9310,20MHz,20MHz,FDD,12200,47.8,20,2T2R,18121,L700,ACTIVE,UNBLOCKED
VEND-2,CLUST-3,618393,158308729,AABSF,-36.727589,174.702103,170,26,0700_Kathrein_80010865_E02,121,124,512,0,AABSF2_J,27310,9310,20MHz,20MHz,FDD,12200,47.8,20,2T2R,18121,L700,ACTIVE,UNBLOCKED
VEND-2,CLUST-3,618393,158308739,AABSF,-36.727589,174.702103,310,32.5,0700_Kathrein_80010865_E02,131,125,64,0,AABSF3_J,27310,9310,20MHz,20MHz,FDD,12200,47.8,20,2T2R,18121,L700,ACTIVE,UNBLOCKED
VEND-2,CLUST-3,618393,158308723,AABSF,-36.727589,174.702103,70,26,2600_Kathrein_80010865_E03,115,123,336,0,AABSF1_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18121,L2600,ACTIVE,UNBLOCKED
VEND-2,CLUST-3,618393,158308733,AABSF,-36.727589,174.702103,170,26,2600_Kathrein_80010865_E03,125,124,512,0,AABSF2_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18121,L2600,ACTIVE,UNBLOCKED
VEND-2,CLUST-3,618393,158308743,AABSF,-36.727589,174.702103,310,26,2600_Kathrein_80010865_E03,135,125,64,0,AABSF3_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18121,L2600,ACTIVE,UNBLOCKED
VEND-2,CLUST-3,618393,158308721,AABSF,-36.727589,174.702103,70,26,1800_Kathrein_80010865_E03,113,123,336,0,AABSF1_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,2T2R,18121,L1800,ACTIVE,UNBLOCKED
VEND-2,CLUST-3,618393,158308731,AABSF,-36.727589,174.702103,170,26,1800_Kathrein_80010865_E03,123,124,512,0,AABSF2_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,2T2R,18121,L1800,ACTIVE,UNBLOCKED
VEND-2,CLUST-3,618393,158308741,AABSF,-36.727589,174.702103,310,26,1800_Kathrein_80010865_E03,133,125,64,0,AABSF3_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,2T2R,18121,L1800,ACTIVE,UNBLOCKED
VEND-1,CLUST-4,2269,580981,ALBTA,-36.847025,174.764051,50,51.3,2300_Kathrein_80010891_E06,117,183,512,6,ALBTA1_Q,39250,39250,20MHz,20MHz,TDD,10000,43,15.2,4T4R,18111,L2300 - Q,ACTIVE,UNBLOCKED
VEND-1,CLUST-4,2269,580982,ALBTA,-36.847025,174.764051,50,51.3,2300_Kathrein_80010891_E06,118,183,512,6,ALBTA1_R,39052,39052,20MHz,20MHz,TDD,10000,43,15.2,4T4R,18111,L2300 - R,ACTIVE,UNBLOCKED
VEND-1,CLUST-4,2269,580991,ALBTA,-36.847025,174.764051,170,51.3,2300_Kathrein_80010891_E08,127,184,504,6,ALBTA2_Q,39250,39250,20MHz,20MHz,TDD,10000,43,15.2,4T4R,18111,L2300 - Q,ACTIVE,UNBLOCKED
VEND-1,CLUST-4,2269,580992,ALBTA,-36.847025,174.764051,170,51.3,2300_Kathrein_80010891_E08,128,184,504,6,ALBTA2_R,39052,39052,20MHz,20MHz,TDD,10000,43,15.2,4T4R,18111,L2300 - R,ACTIVE,UNBLOCKED
VEND-1,CLUST-4,2269,581001,ALBTA,-36.847025,174.764051,320,31.8,2300_Kathrein_80010891_E05,137,185,496,0,ALBTA3_Q,39250,39250,20MHz,20MHz,TDD,10000,43,15.2,4T4R,18111,L2300 - Q,ACTIVE,UNBLOCKED
VEND-1,CLUST-4,2269,581002,ALBTA,-36.847025,174.764051,320,31.8,2300_Kathrein_80010891_E05,138,185,496,0,ALBTA3_R,39052,39052,20MHz,20MHz,TDD,10000,43,15.2,4T4R,18111,L2300 - R,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618240,158269554,ALBTF,-36.847025,174.764051,50,51.3,2100_Huawei_APE4516R1v06_E06,114,183,512,0,ALBTF1_M,18275,275,15MHz,15MHz,FDD,12200,46,19.4,4T4R,18111,L2100,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618240,158269564,ALBTF,-36.847025,174.764051,170,51.3,2100_Huawei_APE4516R1v06_E08,124,184,504,0,ALBTF2_M,18275,275,15MHz,15MHz,FDD,12200,46,19.4,4T4R,18111,L2100,ACTIVE,UNBLOCKED
VEND-2,CLUST-4,618240,158269574,ALBTF,-36.847025,174.764051,320,31.8,2100_Huawei_APE4516R1v06_E07,134,185,496,0,ALBTF3_M,18275,275,15MHz,15MHz,FDD,12200,46,19.4,4T4R,18111,L2100,ACTIVE,UNBLOCKED
VEND-1,CLUST-4,2269,580979,ALBTA,-36.847025,174.764051,50,51.3,2600_Kathrein_80010891_E06,115,183,512,6,ALBTA1_N,21200,3200,20MHz,20MHz,FDD,10000,46,18.2,4T4R,18111,L2600,ACTIVE,UNBLOCKED
VEND-1,CLUST-4,2269,580989,ALBTA,-36.847025,174.764051,170,51.3,2600_Kathrein_80010891_E08,125,184,504,6,ALBTA2_N,21200,3200,20MHz,20MHz,FDD,10000,46,18.2,4T4R,18111,L2600,ACTIVE,UNBLOCKED
VEND-1,CLUST-4,2269,580999,ALBTA,-36.847025,174.764051,320,31.8,2600_Kathrein_80010891_E08,135,185,496,0,ALBTA3_N,21200,3200,20MHz,20MHz,FDD,10000,46,18.2,4T4R,18111,L2600,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301529,77191538,SABTL,-44.683358,169.189502,110,14,2100_Kathrein_80010865_E025,114,12,96,0,SABTJ1_M,18275,275,15MHz,15MHz,FDD,12200,46,19.5,4T4R,28171,L2100,ACTIVE,UNBLOCKED
VEND-1,CLUST-4,2269,580975,ALBTA,-36.847025,174.764051,50,51.3,0700_Kathrein_80010891_E09,111,183,512,0,ALBTA1_J,27310,9310,20MHz,20MHz,FDD,10000,47.8,20,2T2R,18111,L700,ACTIVE,UNBLOCKED
VEND-1,CLUST-4,2269,580985,ALBTA,-36.847025,174.764051,170,51.3,0700_Kathrein_80010891_E08,121,184,504,0,ALBTA2_J,27310,9310,20MHz,20MHz,FDD,10000,47.8,20,2T2R,18111,L700,ACTIVE,UNBLOCKED
VEND-1,CLUST-4,2269,580995,ALBTA,-36.847025,174.764051,320,31.8,0700_Kathrein_80010864_E08,131,185,496,0,ALBTA3_J,27310,9310,20MHz,20MHz,FDD,10000,47.8,20,2T2R,18111,L700,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301529,77191548,SABTL,-44.683358,169.189502,230,14,2100_Kathrein_80010865_E025,124,13,432,0,SABTJ2_M,18275,275,15MHz,15MHz,FDD,22780,46,19.5,4T4R,28171,L2100,ACTIVE,UNBLOCKED
VEND-1,CLUST-4,2269,580977,ALBTA,-36.847025,174.764051,50,51.3,1800_Kathrein_80010652_E06,113,183,512,0,ALBTA1_L,19600,1600,20MHz,20MHz,FDD,10000,46,18.2,2T2R,18111,L1800,ACTIVE,UNBLOCKED
VEND-1,CLUST-4,2269,580987,ALBTA,-36.847025,174.764051,170,51.3,1800_Kathrein_80010652_E08,123,184,504,0,ALBTA2_L,19600,1600,20MHz,20MHz,FDD,10000,46,18.2,2T2R,18111,L1800,ACTIVE,UNBLOCKED
VEND-1,CLUST-4,2269,580997,ALBTA,-36.847025,174.764051,320,31.8,1800_Kathrein_80010652_E08,133,185,496,0,ALBTA3_L,19600,1600,20MHz,20MHz,FDD,10000,46,18.2,2T2R,18111,L1800,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301529,77191558,SABTL,-44.683358,169.189502,350,14,2100_Kathrein_80010865_E025,134,14,56,0,SABTJ3_M,18275,275,15MHz,15MHz,FDD,12200,46,19.5,4T4R,28171,L2100,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,302035,77321074,APXKL,-36.890619,174.775116,110,14,2100_Huawei_APE4516R1v06_E02,114,286,432,0,APXKJ1_M,18275,275,15MHz,15MHz,FDD,12200,46,19.5,4T4R,18142,L2100,INACTIVE,BLOCKED
NOKIA,Otago 2,301529,77191539,SABTL,-44.683358,169.189502,110,14,2600_Kathrein_80010865_E025,115,12,0,0,SABTJ1_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,28171,L2600,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301529,77191549,SABTL,-44.683358,169.189502,230,14,2600_Kathrein_80010865_E025,125,13,792,0,SABTJ2_N,21200,3200,20MHz,20MHz,FDD,22780,46,18.2,4T4R,28171,L2600,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301529,77191559,SABTL,-44.683358,169.189502,350,14,2600_Kathrein_80010865_E025,135,14,56,0,SABTJ3_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,28171,L2600,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301529,77191537,SABTL,-44.683358,169.189502,110,14,1800_Kathrein_80010865_E025,113,12,96,0,SABTJ1_L,19600,1600,20MHz,20MHz,FDD,12200,47.79999924,20,4T4R,28171,L1800,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301529,77191547,SABTL,-44.683358,169.189502,230,14,1800_Kathrein_80010865_E025,123,13,432,0,SABTJ2_L,19600,1600,20MHz,20MHz,FDD,22780,47.79999924,20,4T4R,28171,L1800,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301529,77191535,SABTL,-44.683358,169.189502,110,14,0700_Kathrein_80010865_E02,111,12,32,0,SABTJ1_J,27310,9310,20MHz,20MHz,FDD,22780,47.79999924,20,2T2R,28171,L700,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301529,77191545,SABTL,-44.683358,169.189502,230,14,0700_Kathrein_80010865_E02,121,13,792,0,SABTJ2_J,27310,9310,20MHz,20MHz,FDD,38800,47.79999924,20,2T2R,28171,L700,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301529,77191555,SABTL,-44.683358,169.189502,350,14,0700_Kathrein_80010865_E02,131,14,434,0,SABTJ3_J,27310,9310,20MHz,20MHz,FDD,38800,47.79999924,20,2T2R,28171,L700,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301529,77191557,SABTL,-44.683358,169.189502,350,14,1800_Kathrein_80010865_E025,133,14,56,0,SABTJ3_L,19600,1600,20MHz,20MHz,FDD,12200,47.79999924,20,4T4R,28171,L1800,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300057,76814719,SAXDJ,-45.242662,169.399144,210,15.4,2300_Huawei_APE4516R1v06_E02,127,46,664,0,SAXDJ2_Q,39250,39250,20MHz,20MHz,TDD,15920,41.20000076,13.3,4T4R,28211,L2300 - Q,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300057,76814720,SAXDJ,-45.242662,169.399144,210,15.4,2300_Huawei_APE4516R1v06_E02,128,46,664,0,SAXDJ2_R,39052,39052,20MHz,20MHz,TDD,15920,41.20000076,13.3,4T4R,28211,L2300 - R,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300057,76814729,SAXDJ,-45.242662,169.399144,310,15.4,2300_Kathrein_80010865_E025,137,47,674,0,SAXDJ3_Q,39250,39250,20MHz,20MHz,TDD,15920,41.20000076,13.3,4T4R,28211,L2300 - Q,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300057,76814730,SAXDJ,-45.242662,169.399144,310,15.4,2300_Kathrein_80010865_E025,138,47,674,0,SAXDJ3_R,39052,39052,20MHz,20MHz,TDD,15920,41.20000076,13.3,4T4R,28211,L2300 - R,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300057,76814717,SAXDJ,-45.242662,169.399144,210,15.4,2600_Huawei_APE4516R1v06_E02,125,46,690,0,SAXDJ2_N,21200,3200,20MHz,20MHz,FDD,22780,46,18.2,4T4R,28211,L2600,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300057,76814727,SAXDJ,-45.242662,169.399144,310,15.4,2600_Kathrein_80010865_E02,135,47,800,0,SAXDJ3_N,21200,3200,20MHz,20MHz,FDD,22780,46,18.2,4T4R,28211,L2600,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300057,76814705,SAXDJ,-45.242662,169.399144,40,15.4,1800_Kathrein_80010865_E03,113,45,530,0,SAXDJ1_L,19600,1600,20MHz,20MHz,FDD,38800,47.79999924,20,4T4R,28211,L1800,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,302035,77321084,APXKL,-36.890619,174.775116,230,14,2100_Huawei_APE4516R1v06_E02,124,287,464,0,APXKJ2_M,18275,275,15MHz,15MHz,FDD,12200,46,19.5,4T4R,18142,L2100,INACTIVE,BLOCKED
NOKIA,Otago 2,300057,76814715,SAXDJ,-45.242662,169.399144,210,16,1800_Huawei_APE4516R1v06_E02,123,46,690,0,SAXDJ2_L,19600,1600,20MHz,20MHz,FDD,22780,47.79999924,20,4T4R,28211,L1800,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300057,76814703,SAXDJ,-45.242662,169.399144,40,15.4,0700_Kathrein_80010865_E03,111,45,792,0,SAXDJ1_J,27310,9310,20MHz,20MHz,FDD,22780,47.79999924,20,2T2R,28211,L700,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300057,76814713,SAXDJ,-45.242662,169.399144,210,15.4,0700_Huawei_APE4516R1v06_E02,121,46,589,0,SAXDJ2_J,27310,9310,20MHz,20MHz,FDD,22780,47.79999924,20,2T2R,28211,L700,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,302035,77321075,APXKL,-36.890619,174.775116,110,19,2600_Huawei_APE4516R1v06_E02,115,286,432,0,APXKJ1_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18142,L2600,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300057,76814723,SAXDJ,-45.242662,169.399144,310,15.4,0700_Kathrein_80010866_E03,131,47,555,0,SAXDJ3_J,27310,9310,20MHz,20MHz,FDD,22780,47.79999924,20,2T2R,28211,L700,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300057,76814725,SAXDJ,-45.242662,169.399144,310,15.4,1800_Kathrein_80010865_E025,133,47,800,0,SAXDJ3_L,19600,1600,20MHz,20MHz,FDD,22780,47.79999924,20,4T4R,28211,L1800,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,302035,77321094,APXKL,-36.890619,174.775116,350,14,2100_Huawei_APE4516R1v06_E02,134,285,448,0,APXKJ3_M,18275,275,15MHz,15MHz,FDD,12200,46,19.5,4T4R,18142,L2100,INACTIVE,BLOCKED
VEND-3,CLUST-4,302035,77321085,APXKL,-36.890619,174.775116,210,19,2600_Huawei_APE4516R1v06_E02,125,287,464,0,APXKJ2_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18142,L2600,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,302035,77321095,APXKL,-36.890619,174.775116,350,19,2600_Huawei_APE4516R1v06_E02,135,285,448,0,APXKJ3_N,21200,3200,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18142,L2600,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,302035,77321071,APXKL,-36.890619,174.775116,50,14,0700_Huawei_APE4516R1v06_E05,111,286,568,0,APXKJ1_J,27310,9310,20MHz,20MHz,FDD,12200,47.79999924,20,2T2R,18142,L700,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300061,76815730,SAXTJ,-45.255484,169.392243,100,14,2100_Huawei_APE4516R1v06_E02,114,108,366,0,SAXTJ1_M,18275,275,15MHz,15MHz,FDD,15920,46,19.5,4T4R,28211,L2100,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300061,76815733,SAXTJ,-45.255484,169.392243,100,14,2300_Huawei_APE4516R1v06_E02,117,108,280,0,SAXTJ1_Q,39250,39250,20MHz,20MHz,TDD,15920,43,15.2,4T4R,28211,L2300 - Q,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300061,76815734,SAXTJ,-45.255484,169.392243,100,14,2300_Huawei_APE4516R1v06_E02,118,108,320,0,SAXTJ1_R,39052,39052,20MHz,20MHz,TDD,15920,43,15.2,4T4R,28211,L2300 - R,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,302035,77321081,APXKL,-36.890619,174.775116,170,14,0700_Huawei_APE4516R1v06_E04,121,287,464,0,APXKJ2_J,27310,9310,20MHz,20MHz,FDD,12200,47.79999924,20,2T2R,18142,L700,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300061,76815740,SAXTJ,-45.255484,169.392243,230,14,2100_Huawei_APE4516R1v06_E02,124,109,680,0,SAXTJ2_M,18275,275,15MHz,15MHz,FDD,15920,46,19.5,4T4R,28211,L2100,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300061,76815743,SAXTJ,-45.255484,169.392243,230,14,2300_Huawei_APE4516R1v06_E02,127,109,280,0,SAXTJ2_Q,39250,39250,20MHz,20MHz,TDD,15920,43,15.2,4T4R,28211,L2300 - Q,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300061,76815744,SAXTJ,-45.255484,169.392243,230,14,2300_Huawei_APE4516R1v06_E02,128,109,320,0,SAXTJ2_R,39052,39052,20MHz,20MHz,TDD,15920,43,15.2,4T4R,28211,L2300 - R,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,302035,77321091,APXKL,-36.890619,174.775116,290,14,0700_Huawei_APE4516R1v06_E03,131,285,448,0,APXKJ3_J,27310,9310,20MHz,20MHz,FDD,12200,47.79999924,20,2T2R,18142,L700,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300061,76815750,SAXTJ,-45.255484,169.392243,340,14,2100_Huawei_APE4516R1v06_E04,134,110,820,0,SAXTJ3_M,18275,275,15MHz,15MHz,FDD,15920,46,19.5,4T4R,28211,L2100,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300061,76815753,SAXTJ,-45.255484,169.392243,340,14,2300_Huawei_APE4516R1v06_E04,137,110,280,0,SAXTJ3_Q,39250,39250,20MHz,20MHz,TDD,15920,43,15.2,4T4R,28211,L2300 - Q,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300061,76815754,SAXTJ,-45.255484,169.392243,340,14,2300_Huawei_APE4516R1v06_E04,138,110,320,0,SAXTJ3_R,39052,39052,20MHz,20MHz,TDD,15920,43,15.2,4T4R,28211,L2300 - R,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,302035,77321073,APXKL,-36.890619,174.775116,110,19,1800_Huawei_APE4516R1v06_E02,113,286,432,0,APXKJ1_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18142,L1800,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301383,77154162,SAXNL,-45.243847,169.380327,20,14,2100_Huawei_APE4516R1v06_E02,114,270,208,0,SAXNJ1_M,18275,275,15MHz,15MHz,FDD,15920,46,19.5,4T4R,28211,L2100,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,302035,77321083,APXKL,-36.890619,174.775116,210,19,1800_Huawei_APE4516R1v06_E02,123,287,464,0,APXKJ2_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18142,L1800,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301383,77154165,SAXNL,-45.243847,169.380327,20,14,2300_Huawei_APE4516R1v06_E02,117,270,280,0,SAXNJ1_Q,39250,39250,20MHz,20MHz,TDD,15920,43,15.2,4T4R,28211,L2300 - Q,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301383,77154166,SAXNL,-45.243847,169.380327,20,14,2300_Huawei_APE4516R1v06_E02,118,270,320,0,SAXNJ1_R,39052,39052,20MHz,20MHz,TDD,15920,43,15.2,4T4R,28211,L2300 - R,ACTIVE,UNBLOCKED
VEND-3,CLUST-4,302035,77321093,APXKL,-36.890619,174.775116,350,19,1800_Huawei_APE4516R1v06_E02,133,285,448,0,APXKJ3_L,19600,1600,20MHz,20MHz,FDD,12200,46,18.2,4T4R,18142,L1800,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301383,77154172,SAXNL,-45.243847,169.380327,160,14,2100_Huawei_APE4516R1v06_E06,124,271,88,0,SAXNJ2_M,18275,275,15MHz,15MHz,FDD,15920,46,19.5,4T4R,28211,L2100,ACTIVE,UNBLOCKED
VEND-3,CLUST-1,301905,77287794,ALMDL,-36.901091,174.832104,50,8.9,2100_Huawei_APE4516R1v06_E02,114,441,449,0,ALMDJ1_M,18275,275,15MHz,15MHz,FDD,12200,46,19.5,4T4R,18142,L2100,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301383,77154175,SAXNL,-45.243847,169.380327,160,14,2300_Huawei_APE4516R1v06_E06,127,271,280,0,SAXNJ2_Q,39250,39250,20MHz,20MHz,TDD,15920,43,15.2,4T4R,28211,L2300 - Q,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301383,77154176,SAXNL,-45.243847,169.380327,160,14,2300_Huawei_APE4516R1v06_E06,128,271,320,0,SAXNJ2_R,39052,39052,20MHz,20MHz,TDD,15920,43,15.2,4T4R,28211,L2300 - R,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300061,76815729,SAXTJ,-45.255484,169.392243,100,14,1800_Huawei_APE4516R1v06_E02,113,108,790,0,SAXTJ1_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,28211,L1800,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301383,77154182,SAXNL,-45.243847,169.380327,270,14,2100_Huawei_APE4516R1v06_E02,134,272,336,0,SAXNJ3_M,18275,275,15MHz,15MHz,FDD,15920,46,19.5,4T4R,28211,L2100,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300061,76815739,SAXTJ,-45.255484,169.392243,230,14,1800_Huawei_APE4516R1v06_E02,123,109,200,0,SAXTJ2_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,28211,L1800,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301383,77154185,SAXNL,-45.243847,169.380327,270,14,2300_Huawei_APE4516R1v06_E02,137,272,280,0,SAXNJ3_Q,39250,39250,20MHz,20MHz,TDD,15920,43,15.2,4T4R,28211,L2300 - Q,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301383,77154186,SAXNL,-45.243847,169.380327,270,14,2300_Huawei_APE4516R1v06_E02,138,272,320,0,SAXNJ3_R,39052,39052,20MHz,20MHz,TDD,15920,43,15.2,4T4R,28211,L2300 - R,ACTIVE,UNBLOCKED
NOKIA,Otago 2,300061,76815749,SAXTJ,-45.255484,169.392243,340,14,1800_Huawei_APE4516R1v06_E04,133,110,288,0,SAXTJ3_L,19600,1600,20MHz,20MHz,FDD,15920,46,18.2,4T4R,28211,L1800,ACTIVE,UNBLOCKED
NOKIA,Otago 2,301383,77154163,SAXNL,-45.243847,169.380327,20,14,2600_Huawei_APE4516R1v06_E02,115,270,208,0,SAXNJ1_N,21200,3200,20MHz,20MHz,FDD,15920,46,18.2,4T4R,28211,L2600,ACTIVE,UNBLOCKED
NOKIA,Northland,301347,77144946,NAGBL,-36.437513,174.740541,50,15.6,2100_Huawei_APE4516R1v06_E05,114,165,112,0,NAGBJ1_M,18275,275,15MHz,15MHz,FDD,22780,46,19.5,4T4R,18161,L2100,ACTIVE,UNBLOCKED
